5.4789 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F5735E1E20>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F5735E1DC0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F5735E1BE0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001F5739978E0>, multiSample=False, name='window1', numSamples=2, pos=(192, 108), screen=0, size=array([1536,  864]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.2686 	EXP 	polygon: autoDraw = True
8.7527 	EXP 	New trial (rep=0, index=4): {'Stimulus': '18.png', 'Target': 0}
8.7691 	EXP 	polygon: autoDraw = False
8.7691 	EXP 	figura: image = '18.png'
8.7691 	EXP 	figura: autoDraw = True
9.7687 	EXP 	figura: autoDraw = False
9.7687 	EXP 	polygon: autoDraw = True
10.2523 	EXP 	New trial (rep=0, index=5): {'Stimulus': '2.png', 'Target': 1}
10.2686 	EXP 	polygon: autoDraw = False
10.2686 	EXP 	figura: image = '2.png'
10.2686 	EXP 	figura: autoDraw = True
11.2683 	EXP 	figura: autoDraw = False
11.2683 	EXP 	polygon: autoDraw = True
11.7522 	EXP 	New trial (rep=0, index=6): {'Stimulus': '16.png', 'Target': 0}
11.7689 	EXP 	polygon: autoDraw = False
11.7689 	EXP 	figura: image = '16.png'
11.7689 	EXP 	figura: autoDraw = True
12.7684 	EXP 	figura: autoDraw = False
12.7684 	EXP 	polygon: autoDraw = True
13.2520 	EXP 	New trial (rep=0, index=7): {'Stimulus': '15.png', 'Target': 0}
13.2691 	EXP 	polygon: autoDraw = False
13.2691 	EXP 	figura: image = '15.png'
13.2691 	EXP 	figura: autoDraw = True
14.2687 	EXP 	figura: autoDraw = False
14.2687 	EXP 	polygon: autoDraw = True
14.7519 	EXP 	New trial (rep=0, index=8): {'Stimulus': '1.png', 'Target': 1}
14.7686 	EXP 	polygon: autoDraw = False
14.7686 	EXP 	figura: image = '1.png'
14.7686 	EXP 	figura: autoDraw = True
15.3045 	DATA 	Keypress: space
15.3181 	EXP 	figura: autoDraw = False
15.3181 	EXP 	polygon: autoDraw = True
15.8023 	EXP 	New trial (rep=0, index=9): {'Stimulus': '24.png', 'Target': 0}
15.8184 	EXP 	polygon: autoDraw = False
15.8184 	EXP 	polygon: autoDraw = False
15.8184 	EXP 	figura: image = '24.png'
15.8184 	EXP 	figura: autoDraw = True
16.8186 	EXP 	figura: autoDraw = False
16.8186 	EXP 	figura: autoDraw = False
16.8186 	EXP 	polygon: autoDraw = True
17.3018 	EXP 	New trial (rep=0, index=10): {'Stimulus': '11.png', 'Target': 0}
17.3188 	EXP 	polygon: autoDraw = False
17.3188 	EXP 	polygon: autoDraw = False
17.3188 	EXP 	figura: image = '11.png'
17.3188 	EXP 	figura: autoDraw = True
18.3179 	EXP 	figura: autoDraw = False
18.3179 	EXP 	figura: autoDraw = False
18.3179 	EXP 	polygon: autoDraw = True
18.8022 	EXP 	New trial (rep=0, index=11): {'Stimulus': '5.png', 'Target': 0}
18.8183 	EXP 	polygon: autoDraw = False
18.8183 	EXP 	polygon: autoDraw = False
18.8183 	EXP 	figura: image = '5.png'
18.8183 	EXP 	figura: autoDraw = True
19.8180 	EXP 	figura: autoDraw = False
19.8180 	EXP 	figura: autoDraw = False
19.8180 	EXP 	polygon: autoDraw = True
20.3023 	EXP 	New trial (rep=0, index=12): {'Stimulus': '3.png', 'Target': 0}
20.3186 	EXP 	polygon: autoDraw = False
20.3186 	EXP 	polygon: autoDraw = False
20.3186 	EXP 	figura: image = '3.png'
20.3186 	EXP 	figura: autoDraw = True
20.9369 	DATA 	Keypress: escape
21.0523 	EXP 	ssr_1: status = STOPPED
21.0681 	EXP 	figura: autoDraw = False
21.0682 	EXP 	ssr_1: status = STOPPED
21.1041 	EXP 	window1: mouseVisible = True
